id,mobile_plan,accept
17953.0,SOCIALMEDIA,0.0
17953.0,DATAGOLD,0.0
16923.0,DATAGOLD,0.0
16923.0,SOCIALMEDIAGOLD,0.0
16923.0,DATACALL,0.0
1715.0,SOCIALMEDIAGOLD,0.0
1715.0,DATASILVER,0.0
1715.0,DATAGOLD,0.0
1715.0,SOCIALMEDIA,0.0
13818.0,DATASILVER,0.0
13818.0,SOCIALMEDIAGOLD,0.0
13818.0,DATAGOLD,0.0
17464.0,DATAGOLD,0.0
6092.0,DATASILVER,0.0
6092.0,DATAGOLD,0.0
8685.0,DATACALL,0.0
8685.0,DATASILVER,0.0
8685.0,DATAGOLD,0.0
8685.0,SOCIALMEDIA,0.0
2094.0,SOCIALMEDIA,0.0
2094.0,DATAGOLD,0.0
2094.0,SOCIALMEDIAGOLD,0.0
5646.0,DATASILVER,0.0
6901.0,DATASILVER,0.0
14018.0,DATAGOLD,0.0
17393.0,SOCIALMEDIAGOLD,0.0
17393.0,DATAGOLD,0.0
17393.0,DATACALL,0.0
17393.0,DATASILVER,0.0
12977.0,DATASILVER,0.0
12977.0,DATACALL,0.0
18191.0,SOCIALMEDIAGOLD,0.0
17569.0,DATAGOLD,0.0
16886.0,DATAGOLD,0.0
16886.0,SOCIALMEDIA,0.0
13838.0,SOCIALMEDIAGOLD,0.0
13838.0,DATACALL,0.0
11801.0,DATASILVER,0.0
11801.0,DATAGOLD,0.0
11801.0,DATACALL,0.0
13705.0,DATAGOLD,0.0
13705.0,SOCIALMEDIA,0.0
12579.0,SOCIALMEDIAGOLD,0.0
12579.0,DATASILVER,0.0
12579.0,DATAGOLD,0.0
12579.0,DATACALL,0.0
11760.0,DATAGOLD,0.0
11760.0,SOCIALMEDIA,1.0
11760.0,DATACALL,0.0
11760.0,SOCIALMEDIAGOLD,0.0
9929.0,DATASILVER,0.0
9929.0,SOCIALMEDIAGOLD,0.0
9929.0,DATAGOLD,0.0
17737.0,SOCIALMEDIAGOLD,0.0
17737.0,DATAGOLD,0.0
12907.0,SOCIALMEDIA,0.0
12907.0,DATAGOLD,0.0
12907.0,DATACALL,0.0
11982.0,SOCIALMEDIA,0.0
11982.0,DATASILVER,0.0
11982.0,DATACALL,0.0
3862.0,SOCIALMEDIA,1.0
3862.0,DATAGOLD,0.0
4958.0,DATACALL,0.0
4958.0,SOCIALMEDIAGOLD,0.0
4958.0,DATAGOLD,0.0
11540.0,DATAGOLD,1.0
19601.0,DATACALL,0.0
19601.0,DATAGOLD,0.0
19601.0,SOCIALMEDIA,0.0
12862.0,DATASILVER,0.0
12862.0,DATAGOLD,0.0
12862.0,SOCIALMEDIA,0.0
12994.0,SOCIALMEDIAGOLD,0.0
3082.0,DATAGOLD,0.0
3365.0,SOCIALMEDIAGOLD,0.0
3365.0,DATASILVER,0.0
3365.0,DATACALL,1.0
18970.0,DATASILVER,0.0
18970.0,SOCIALMEDIA,1.0
18970.0,SOCIALMEDIAGOLD,0.0
18970.0,DATACALL,0.0
4388.0,SOCIALMEDIA,0.0
19134.0,DATASILVER,0.0
11599.0,SOCIALMEDIAGOLD,0.0
5379.0,DATASILVER,1.0
5379.0,DATAGOLD,0.0
5379.0,SOCIALMEDIA,0.0
14923.0,DATASILVER,0.0
14923.0,DATACALL,0.0
14923.0,SOCIALMEDIA,0.0
14923.0,DATAGOLD,0.0
11100.0,DATASILVER,0.0
11100.0,DATAGOLD,0.0
11100.0,SOCIALMEDIAGOLD,0.0
4687.0,DATAGOLD,0.0
4687.0,SOCIALMEDIA,0.0
4687.0,DATACALL,0.0
4687.0,DATASILVER,0.0
2294.0,DATAGOLD,0.0
2294.0,SOCIALMEDIAGOLD,0.0
19343.0,DATACALL,0.0
7430.0,DATASILVER,0.0
7430.0,DATACALL,0.0
13918.0,SOCIALMEDIA,0.0
13918.0,DATACALL,1.0
13918.0,SOCIALMEDIAGOLD,0.0
7149.0,DATACALL,0.0
9720.0,SOCIALMEDIAGOLD,0.0
1446.0,DATASILVER,0.0
1446.0,SOCIALMEDIAGOLD,0.0
1446.0,DATACALL,0.0
1446.0,SOCIALMEDIA,0.0
10667.0,SOCIALMEDIA,0.0
10667.0,DATACALL,0.0
17684.0,SOCIALMEDIAGOLD,0.0
17684.0,SOCIALMEDIA,0.0
17684.0,DATASILVER,0.0
19124.0,SOCIALMEDIAGOLD,0.0
19124.0,SOCIALMEDIA,0.0
19124.0,DATASILVER,0.0
5238.0,DATASILVER,0.0
5238.0,SOCIALMEDIAGOLD,0.0
5238.0,DATAGOLD,0.0
5238.0,DATACALL,0.0
2792.0,SOCIALMEDIA,0.0
2792.0,SOCIALMEDIAGOLD,0.0
2792.0,DATASILVER,0.0
2792.0,DATAGOLD,0.0
1120.0,DATAGOLD,0.0
1120.0,SOCIALMEDIAGOLD,0.0
14624.0,SOCIALMEDIAGOLD,0.0
14624.0,DATACALL,0.0
14624.0,DATASILVER,0.0
19825.0,DATAGOLD,0.0
11685.0,DATACALL,0.0
11685.0,SOCIALMEDIA,0.0
11685.0,SOCIALMEDIAGOLD,0.0
18471.0,SOCIALMEDIAGOLD,0.0
1192.0,SOCIALMEDIAGOLD,0.0
1192.0,SOCIALMEDIA,0.0
11552.0,DATACALL,0.0
11552.0,DATAGOLD,0.0
11552.0,SOCIALMEDIAGOLD,0.0
18130.0,SOCIALMEDIAGOLD,0.0
18130.0,DATASILVER,0.0
17708.0,DATAGOLD,0.0
17708.0,DATACALL,0.0
10145.0,SOCIALMEDIAGOLD,0.0
10145.0,DATASILVER,0.0
10145.0,DATAGOLD,0.0
4703.0,DATASILVER,0.0
7137.0,DATACALL,0.0
5581.0,DATACALL,0.0
5581.0,SOCIALMEDIA,0.0
17595.0,SOCIALMEDIA,0.0
17595.0,DATACALL,1.0
18830.0,DATASILVER,0.0
18830.0,DATACALL,0.0
18830.0,SOCIALMEDIA,0.0
18830.0,DATAGOLD,0.0
19750.0,DATACALL,0.0
19750.0,DATAGOLD,0.0
19750.0,SOCIALMEDIA,0.0
19750.0,SOCIALMEDIAGOLD,0.0
13302.0,DATACALL,0.0
13302.0,SOCIALMEDIAGOLD,0.0
13302.0,DATAGOLD,0.0
17329.0,SOCIALMEDIA,0.0
7809.0,SOCIALMEDIA,0.0
7809.0,DATAGOLD,0.0
5606.0,DATASILVER,0.0
19172.0,DATASILVER,0.0
19172.0,DATACALL,0.0
19172.0,SOCIALMEDIA,0.0
19172.0,DATAGOLD,0.0
17548.0,DATACALL,0.0
17548.0,DATASILVER,0.0
1366.0,DATACALL,0.0
1366.0,SOCIALMEDIA,1.0
1366.0,DATAGOLD,0.0
1366.0,DATASILVER,0.0
11326.0,DATAGOLD,0.0
11326.0,SOCIALMEDIA,0.0
19406.0,SOCIALMEDIA,0.0
7060.0,SOCIALMEDIAGOLD,1.0
7060.0,DATASILVER,0.0
7404.0,SOCIALMEDIAGOLD,0.0
7404.0,DATACALL,0.0
7404.0,DATAGOLD,0.0
12142.0,SOCIALMEDIAGOLD,0.0
12142.0,DATAGOLD,0.0
5510.0,DATASILVER,0.0
8901.0,DATASILVER,0.0
8901.0,DATACALL,0.0
8901.0,SOCIALMEDIA,0.0
1863.0,DATASILVER,0.0
1863.0,SOCIALMEDIA,0.0
1863.0,DATAGOLD,0.0
10478.0,DATAGOLD,0.0
3946.0,DATAGOLD,0.0
13641.0,DATAGOLD,0.0
13641.0,SOCIALMEDIAGOLD,0.0
13641.0,SOCIALMEDIA,0.0
13641.0,DATACALL,0.0
11407.0,SOCIALMEDIAGOLD,0.0
11407.0,DATASILVER,0.0
11407.0,SOCIALMEDIA,0.0
11407.0,DATACALL,0.0
2313.0,DATACALL,0.0
2313.0,DATASILVER,0.0
2313.0,DATAGOLD,0.0
8427.0,SOCIALMEDIA,0.0
8427.0,SOCIALMEDIAGOLD,0.0
8427.0,DATASILVER,0.0
8427.0,DATAGOLD,0.0
12973.0,SOCIALMEDIAGOLD,0.0
7427.0,SOCIALMEDIAGOLD,1.0
17846.0,SOCIALMEDIAGOLD,0.0
14886.0,SOCIALMEDIAGOLD,0.0
3607.0,DATACALL,0.0
3607.0,SOCIALMEDIA,0.0
3607.0,SOCIALMEDIAGOLD,0.0
8648.0,DATASILVER,0.0
5616.0,DATAGOLD,0.0
5616.0,DATASILVER,1.0
5616.0,SOCIALMEDIAGOLD,0.0
4854.0,SOCIALMEDIAGOLD,0.0
4854.0,DATACALL,0.0
4854.0,DATAGOLD,0.0
12068.0,DATASILVER,0.0
14769.0,DATAGOLD,0.0
9900.0,DATASILVER,0.0
9900.0,SOCIALMEDIA,0.0
9900.0,SOCIALMEDIAGOLD,0.0
1352.0,DATACALL,0.0
1352.0,DATASILVER,0.0
12239.0,DATACALL,0.0
12239.0,SOCIALMEDIAGOLD,0.0
12239.0,DATAGOLD,0.0
8257.0,SOCIALMEDIA,0.0
2542.0,DATAGOLD,0.0
2542.0,SOCIALMEDIA,0.0
2542.0,DATASILVER,0.0
18316.0,DATAGOLD,0.0
18316.0,SOCIALMEDIA,0.0
15189.0,SOCIALMEDIA,0.0
10510.0,DATAGOLD,0.0
16784.0,SOCIALMEDIA,1.0
16784.0,DATAGOLD,0.0
16784.0,DATACALL,0.0
2522.0,DATASILVER,0.0
1590.0,SOCIALMEDIA,0.0
4209.0,SOCIALMEDIA,0.0
4209.0,DATACALL,0.0
4209.0,DATAGOLD,0.0
4209.0,DATASILVER,0.0
9824.0,SOCIALMEDIAGOLD,0.0
9824.0,DATACALL,0.0
14441.0,SOCIALMEDIAGOLD,0.0
14441.0,DATAGOLD,1.0
14441.0,SOCIALMEDIA,0.0
7047.0,DATACALL,0.0
7047.0,SOCIALMEDIAGOLD,0.0
7047.0,SOCIALMEDIA,0.0
12429.0,SOCIALMEDIA,0.0
18760.0,DATASILVER,0.0
13070.0,DATASILVER,0.0
13070.0,SOCIALMEDIAGOLD,0.0
13070.0,DATAGOLD,0.0
13070.0,SOCIALMEDIA,0.0
10244.0,SOCIALMEDIA,0.0
6935.0,SOCIALMEDIAGOLD,0.0
6935.0,DATAGOLD,0.0
1178.0,SOCIALMEDIA,0.0
1178.0,DATASILVER,0.0
2998.0,DATASILVER,0.0
2998.0,DATACALL,0.0
18959.0,SOCIALMEDIA,0.0
18959.0,DATASILVER,0.0
18959.0,DATAGOLD,0.0
12073.0,DATAGOLD,0.0
12073.0,DATACALL,0.0
12073.0,SOCIALMEDIAGOLD,1.0
16701.0,DATASILVER,1.0
2653.0,SOCIALMEDIAGOLD,0.0
2353.0,DATASILVER,0.0
18344.0,DATASILVER,0.0
18344.0,SOCIALMEDIAGOLD,0.0
6831.0,DATASILVER,0.0
6831.0,DATACALL,0.0
13214.0,DATACALL,0.0
13214.0,SOCIALMEDIA,0.0
13214.0,DATASILVER,0.0
13214.0,DATAGOLD,0.0
19826.0,SOCIALMEDIAGOLD,0.0
19826.0,SOCIALMEDIA,0.0
19826.0,DATASILVER,0.0
19826.0,DATACALL,0.0
1195.0,DATAGOLD,0.0
1195.0,DATACALL,0.0
1195.0,SOCIALMEDIA,0.0
1195.0,DATASILVER,1.0
12099.0,DATASILVER,0.0
12099.0,DATAGOLD,0.0
18322.0,DATAGOLD,0.0
18322.0,DATACALL,0.0
18322.0,SOCIALMEDIAGOLD,0.0
18322.0,SOCIALMEDIA,0.0
12192.0,SOCIALMEDIA,0.0
12192.0,DATACALL,0.0
12192.0,DATASILVER,0.0
12192.0,SOCIALMEDIAGOLD,0.0
17590.0,DATAGOLD,0.0
4681.0,DATACALL,0.0
4681.0,SOCIALMEDIAGOLD,0.0
8884.0,DATAGOLD,0.0
8884.0,DATASILVER,0.0
8884.0,DATACALL,0.0
11214.0,SOCIALMEDIAGOLD,0.0
11214.0,DATAGOLD,0.0
11882.0,DATASILVER,0.0
11882.0,SOCIALMEDIAGOLD,0.0
4310.0,SOCIALMEDIA,0.0
4310.0,DATASILVER,0.0
4310.0,SOCIALMEDIAGOLD,0.0
17144.0,DATAGOLD,0.0
17144.0,DATACALL,0.0
17144.0,DATASILVER,0.0
4911.0,SOCIALMEDIA,0.0
4911.0,DATACALL,1.0
4911.0,DATAGOLD,0.0
4911.0,SOCIALMEDIAGOLD,0.0
18908.0,DATAGOLD,0.0
18908.0,SOCIALMEDIA,0.0
18908.0,DATACALL,0.0
18908.0,SOCIALMEDIAGOLD,0.0
16863.0,SOCIALMEDIAGOLD,0.0
12219.0,DATASILVER,0.0
12219.0,DATACALL,0.0
1360.0,DATAGOLD,0.0
1360.0,SOCIALMEDIAGOLD,1.0
1360.0,SOCIALMEDIA,0.0
8167.0,DATASILVER,0.0
2909.0,DATACALL,0.0
2909.0,DATASILVER,0.0
2909.0,DATAGOLD,0.0
18588.0,SOCIALMEDIA,0.0
18588.0,DATACALL,0.0
18588.0,DATASILVER,0.0
1248.0,DATACALL,0.0
11770.0,DATASILVER,0.0
11770.0,SOCIALMEDIA,0.0
11770.0,DATAGOLD,0.0
8818.0,DATASILVER,0.0
8818.0,SOCIALMEDIAGOLD,0.0
8818.0,DATAGOLD,1.0
8818.0,SOCIALMEDIA,0.0
1515.0,SOCIALMEDIA,0.0
1515.0,DATACALL,0.0
1515.0,DATASILVER,0.0
6293.0,SOCIALMEDIA,0.0
6293.0,DATAGOLD,0.0
6293.0,SOCIALMEDIAGOLD,0.0
6293.0,DATASILVER,1.0
7685.0,SOCIALMEDIA,0.0
14736.0,DATASILVER,0.0
15398.0,DATASILVER,0.0
15398.0,SOCIALMEDIA,0.0
15398.0,SOCIALMEDIAGOLD,0.0
15398.0,DATACALL,0.0
19141.0,DATASILVER,0.0
19141.0,SOCIALMEDIA,0.0
19141.0,DATAGOLD,0.0
19141.0,SOCIALMEDIAGOLD,0.0
11185.0,SOCIALMEDIAGOLD,0.0
11185.0,DATASILVER,0.0
11185.0,DATAGOLD,0.0
4328.0,DATACALL,0.0
4328.0,DATASILVER,0.0
4328.0,SOCIALMEDIA,0.0
11291.0,SOCIALMEDIAGOLD,0.0
11291.0,SOCIALMEDIA,0.0
11291.0,DATASILVER,0.0
19637.0,SOCIALMEDIAGOLD,0.0
19637.0,DATACALL,0.0
8828.0,DATAGOLD,0.0
8828.0,DATASILVER,0.0
2814.0,SOCIALMEDIAGOLD,0.0
2814.0,DATASILVER,0.0
7937.0,DATACALL,0.0
7937.0,DATASILVER,0.0
7937.0,DATAGOLD,0.0
2432.0,DATACALL,0.0
2432.0,SOCIALMEDIA,0.0
8691.0,SOCIALMEDIA,0.0
6144.0,DATASILVER,0.0
6144.0,SOCIALMEDIA,0.0
6144.0,DATAGOLD,0.0
11067.0,SOCIALMEDIAGOLD,1.0
11067.0,SOCIALMEDIA,0.0
15029.0,DATAGOLD,0.0
15029.0,DATASILVER,0.0
15029.0,SOCIALMEDIA,0.0
17293.0,SOCIALMEDIAGOLD,0.0
17293.0,DATACALL,0.0
17293.0,DATASILVER,0.0
17293.0,DATAGOLD,0.0
9956.0,DATASILVER,0.0
9956.0,DATACALL,0.0
9956.0,SOCIALMEDIAGOLD,0.0
14777.0,DATASILVER,0.0
14777.0,SOCIALMEDIA,0.0
14777.0,DATAGOLD,0.0
15467.0,SOCIALMEDIA,0.0
15467.0,DATACALL,0.0
15467.0,DATAGOLD,0.0
15467.0,DATASILVER,0.0
16758.0,SOCIALMEDIAGOLD,0.0
9566.0,DATAGOLD,0.0
9566.0,SOCIALMEDIA,0.0
9566.0,DATASILVER,0.0
8010.0,DATASILVER,1.0
14424.0,DATACALL,0.0
14424.0,SOCIALMEDIAGOLD,0.0
1067.0,SOCIALMEDIAGOLD,0.0
1067.0,DATACALL,0.0
1067.0,DATAGOLD,1.0
4357.0,DATACALL,0.0
4357.0,DATASILVER,0.0
12053.0,DATACALL,0.0
12053.0,SOCIALMEDIAGOLD,0.0
6608.0,SOCIALMEDIA,1.0
6608.0,DATASILVER,0.0
6608.0,DATAGOLD,0.0
7904.0,DATAGOLD,0.0
7904.0,DATASILVER,0.0
7904.0,DATACALL,0.0
10834.0,DATACALL,0.0
10834.0,SOCIALMEDIA,0.0
3067.0,DATAGOLD,0.0
8578.0,SOCIALMEDIA,0.0
8578.0,SOCIALMEDIAGOLD,0.0
8578.0,DATAGOLD,0.0
16355.0,SOCIALMEDIA,0.0
16355.0,DATAGOLD,0.0
16355.0,DATACALL,0.0
7800.0,DATAGOLD,0.0
7800.0,SOCIALMEDIAGOLD,0.0
7800.0,DATACALL,0.0
7800.0,SOCIALMEDIA,0.0
7975.0,DATASILVER,1.0
7975.0,SOCIALMEDIA,0.0
4471.0,SOCIALMEDIAGOLD,0.0
4471.0,SOCIALMEDIA,0.0
4471.0,DATAGOLD,0.0
4471.0,DATACALL,0.0
17640.0,DATAGOLD,0.0
17640.0,DATACALL,0.0
11227.0,DATACALL,0.0
11227.0,SOCIALMEDIAGOLD,0.0
11227.0,SOCIALMEDIA,0.0
11227.0,DATAGOLD,0.0
13451.0,DATASILVER,0.0
13451.0,DATACALL,0.0
13451.0,DATAGOLD,1.0
13451.0,SOCIALMEDIAGOLD,0.0
7583.0,DATACALL,0.0
7583.0,SOCIALMEDIAGOLD,0.0
7583.0,SOCIALMEDIA,1.0
7583.0,DATASILVER,0.0
15081.0,SOCIALMEDIA,0.0
11423.0,SOCIALMEDIA,0.0
11423.0,SOCIALMEDIAGOLD,0.0
11423.0,DATASILVER,0.0
17092.0,DATAGOLD,0.0
17092.0,SOCIALMEDIAGOLD,0.0
17092.0,DATACALL,0.0
17092.0,SOCIALMEDIA,0.0
17823.0,DATAGOLD,0.0
17823.0,DATACALL,0.0
15681.0,DATACALL,0.0
15681.0,SOCIALMEDIAGOLD,0.0
15681.0,DATAGOLD,0.0
15681.0,DATASILVER,0.0
6055.0,DATAGOLD,0.0
6055.0,DATACALL,0.0
6055.0,DATASILVER,1.0
3120.0,DATACALL,0.0
7600.0,SOCIALMEDIA,1.0
7600.0,DATASILVER,0.0
7600.0,DATAGOLD,0.0
16940.0,SOCIALMEDIA,0.0
16940.0,DATACALL,0.0
6974.0,SOCIALMEDIAGOLD,0.0
6717.0,SOCIALMEDIA,0.0
8687.0,DATACALL,0.0
8687.0,DATAGOLD,0.0
8687.0,SOCIALMEDIA,0.0
8687.0,DATASILVER,0.0
5845.0,DATASILVER,0.0
5845.0,SOCIALMEDIA,0.0
10039.0,DATACALL,0.0
10039.0,DATAGOLD,0.0
10039.0,SOCIALMEDIA,0.0
4695.0,DATAGOLD,0.0
4695.0,SOCIALMEDIA,0.0
14180.0,DATACALL,0.0
14180.0,SOCIALMEDIAGOLD,0.0
14180.0,DATASILVER,0.0
3522.0,SOCIALMEDIAGOLD,0.0
3522.0,SOCIALMEDIA,0.0
3522.0,DATASILVER,0.0
1469.0,DATACALL,0.0
1469.0,DATAGOLD,0.0
4229.0,SOCIALMEDIAGOLD,0.0
4229.0,DATACALL,0.0
4229.0,DATAGOLD,0.0
1686.0,DATASILVER,0.0
1686.0,SOCIALMEDIA,0.0
1686.0,SOCIALMEDIAGOLD,0.0
1686.0,DATAGOLD,0.0
5114.0,SOCIALMEDIAGOLD,0.0
5114.0,DATASILVER,1.0
17168.0,DATACALL,0.0
17168.0,SOCIALMEDIAGOLD,1.0
13592.0,DATAGOLD,0.0
13592.0,DATACALL,0.0
13592.0,DATASILVER,0.0
13592.0,SOCIALMEDIA,0.0
16751.0,SOCIALMEDIAGOLD,0.0
8573.0,DATACALL,1.0
8573.0,DATASILVER,0.0
18306.0,SOCIALMEDIAGOLD,0.0
18306.0,DATACALL,0.0
18306.0,DATAGOLD,0.0
17216.0,SOCIALMEDIAGOLD,0.0
17216.0,DATACALL,0.0
16880.0,SOCIALMEDIAGOLD,0.0
16461.0,DATACALL,0.0
16461.0,DATAGOLD,0.0
16461.0,SOCIALMEDIAGOLD,0.0
16461.0,DATASILVER,0.0
16435.0,DATAGOLD,0.0
16435.0,DATACALL,0.0
18492.0,DATACALL,0.0
18492.0,SOCIALMEDIA,0.0
18492.0,SOCIALMEDIAGOLD,0.0
18492.0,DATASILVER,0.0
17776.0,DATASILVER,0.0
17776.0,DATACALL,0.0
17776.0,SOCIALMEDIA,0.0
17776.0,DATAGOLD,0.0
18293.0,SOCIALMEDIA,1.0
18293.0,SOCIALMEDIAGOLD,0.0
18293.0,DATACALL,0.0
18293.0,DATAGOLD,0.0
16326.0,DATACALL,0.0
18198.0,SOCIALMEDIAGOLD,0.0
18198.0,DATASILVER,0.0
18198.0,DATAGOLD,0.0
18198.0,SOCIALMEDIA,0.0
12655.0,SOCIALMEDIAGOLD,0.0
12655.0,DATASILVER,0.0
8303.0,DATACALL,0.0
8303.0,DATAGOLD,1.0
8303.0,DATASILVER,0.0
8303.0,SOCIALMEDIA,0.0
17117.0,DATASILVER,0.0
10587.0,DATASILVER,0.0
10587.0,SOCIALMEDIA,0.0
12937.0,DATASILVER,0.0
7081.0,SOCIALMEDIA,0.0
7081.0,SOCIALMEDIAGOLD,0.0
7081.0,DATAGOLD,0.0
7081.0,DATACALL,0.0
14244.0,SOCIALMEDIAGOLD,0.0
14244.0,DATAGOLD,0.0
14244.0,SOCIALMEDIA,1.0
14244.0,DATASILVER,0.0
11416.0,SOCIALMEDIAGOLD,0.0
11416.0,DATASILVER,0.0
6190.0,DATASILVER,0.0
2757.0,SOCIALMEDIAGOLD,0.0
2757.0,DATASILVER,0.0
2757.0,SOCIALMEDIA,0.0
2757.0,DATACALL,0.0
16903.0,SOCIALMEDIAGOLD,0.0
16903.0,SOCIALMEDIA,0.0
16903.0,DATAGOLD,0.0
16407.0,DATAGOLD,0.0
16407.0,DATACALL,0.0
16407.0,DATASILVER,1.0
12475.0,DATASILVER,0.0
12475.0,DATAGOLD,0.0
12475.0,SOCIALMEDIAGOLD,0.0
12475.0,DATACALL,0.0
13167.0,SOCIALMEDIA,0.0
17339.0,DATACALL,0.0
5409.0,DATAGOLD,0.0
3560.0,SOCIALMEDIAGOLD,0.0
1627.0,DATASILVER,0.0
1627.0,DATAGOLD,0.0
1627.0,SOCIALMEDIA,0.0
1627.0,DATACALL,0.0
19577.0,DATACALL,0.0
5515.0,DATAGOLD,1.0
7071.0,DATASILVER,1.0
7071.0,DATACALL,0.0
7071.0,SOCIALMEDIAGOLD,0.0
11613.0,DATACALL,0.0
11613.0,SOCIALMEDIAGOLD,0.0
11613.0,DATASILVER,0.0
5888.0,DATACALL,0.0
5888.0,SOCIALMEDIAGOLD,0.0
5888.0,SOCIALMEDIA,0.0
5888.0,DATASILVER,0.0
13900.0,DATAGOLD,0.0
13900.0,DATACALL,0.0
4032.0,SOCIALMEDIAGOLD,0.0
4032.0,DATASILVER,0.0
2421.0,SOCIALMEDIA,0.0
19113.0,DATACALL,0.0
19113.0,DATASILVER,0.0
19113.0,DATAGOLD,0.0
18309.0,DATACALL,0.0
18309.0,SOCIALMEDIAGOLD,0.0
18599.0,DATAGOLD,0.0
18599.0,SOCIALMEDIA,0.0
18599.0,DATASILVER,0.0
18599.0,DATACALL,1.0
12685.0,SOCIALMEDIAGOLD,0.0
12685.0,DATACALL,0.0
12685.0,SOCIALMEDIA,0.0
3495.0,SOCIALMEDIAGOLD,0.0
3495.0,DATASILVER,0.0
3495.0,DATACALL,0.0
6571.0,SOCIALMEDIAGOLD,0.0
6571.0,DATACALL,0.0
2154.0,DATAGOLD,0.0
2154.0,DATACALL,0.0
5614.0,SOCIALMEDIA,0.0
5614.0,DATACALL,0.0
5614.0,SOCIALMEDIAGOLD,0.0
5614.0,DATAGOLD,0.0
8514.0,SOCIALMEDIAGOLD,0.0
8514.0,DATAGOLD,0.0
8514.0,DATASILVER,0.0
8514.0,SOCIALMEDIA,0.0
14698.0,SOCIALMEDIA,0.0
12642.0,DATAGOLD,0.0
12642.0,DATASILVER,0.0
12642.0,SOCIALMEDIA,0.0
2587.0,DATAGOLD,0.0
12843.0,DATAGOLD,0.0
8270.0,SOCIALMEDIA,0.0
8270.0,SOCIALMEDIAGOLD,0.0
8270.0,DATACALL,0.0
18055.0,DATAGOLD,0.0
18055.0,SOCIALMEDIA,0.0
18055.0,SOCIALMEDIAGOLD,0.0
18055.0,DATASILVER,0.0
9477.0,DATACALL,0.0
9477.0,DATASILVER,0.0
8779.0,DATAGOLD,0.0
4669.0,SOCIALMEDIA,0.0
4117.0,DATASILVER,0.0
4117.0,DATACALL,0.0
4117.0,SOCIALMEDIA,0.0
4117.0,SOCIALMEDIAGOLD,0.0
14486.0,SOCIALMEDIAGOLD,0.0
18798.0,SOCIALMEDIAGOLD,0.0
18798.0,SOCIALMEDIA,1.0
18798.0,DATAGOLD,0.0
18798.0,DATASILVER,0.0
5017.0,DATACALL,0.0
5017.0,SOCIALMEDIAGOLD,0.0
17197.0,DATACALL,0.0
17197.0,DATASILVER,0.0
1323.0,DATASILVER,0.0
3060.0,DATAGOLD,0.0
3060.0,DATASILVER,0.0
12952.0,DATASILVER,0.0
18478.0,DATAGOLD,0.0
18478.0,SOCIALMEDIAGOLD,0.0
15242.0,DATAGOLD,0.0
15242.0,DATASILVER,0.0
15549.0,DATACALL,0.0
13128.0,SOCIALMEDIA,0.0
13128.0,DATACALL,0.0
17649.0,SOCIALMEDIAGOLD,0.0
17649.0,DATAGOLD,0.0
17649.0,SOCIALMEDIA,0.0
16549.0,DATASILVER,0.0
16549.0,DATACALL,0.0
7916.0,DATAGOLD,0.0
7916.0,SOCIALMEDIA,0.0
17996.0,DATACALL,0.0
17996.0,DATAGOLD,0.0
17996.0,SOCIALMEDIA,0.0
14279.0,DATACALL,0.0
14279.0,SOCIALMEDIAGOLD,0.0
13032.0,DATAGOLD,0.0
6056.0,DATASILVER,0.0
2141.0,DATACALL,0.0
2141.0,DATAGOLD,0.0
18447.0,DATAGOLD,0.0
18447.0,DATASILVER,0.0
18447.0,SOCIALMEDIA,0.0
18447.0,DATACALL,0.0
13933.0,DATASILVER,0.0
13933.0,SOCIALMEDIA,0.0
13933.0,DATACALL,0.0
19338.0,SOCIALMEDIAGOLD,0.0
19338.0,DATACALL,0.0
19338.0,DATAGOLD,0.0
18804.0,SOCIALMEDIAGOLD,0.0
18804.0,SOCIALMEDIA,0.0
9359.0,SOCIALMEDIA,0.0
9359.0,DATASILVER,0.0
19159.0,SOCIALMEDIAGOLD,0.0
19159.0,DATAGOLD,0.0
19159.0,DATACALL,0.0
10140.0,DATACALL,0.0
10121.0,DATAGOLD,0.0
8750.0,SOCIALMEDIA,0.0
8750.0,DATAGOLD,0.0
5262.0,DATASILVER,0.0
4725.0,SOCIALMEDIAGOLD,0.0
4725.0,SOCIALMEDIA,0.0
4725.0,DATAGOLD,0.0
4725.0,DATASILVER,0.0
17062.0,DATACALL,0.0
17062.0,DATASILVER,0.0
17062.0,DATAGOLD,0.0
5435.0,DATAGOLD,0.0
5435.0,DATACALL,0.0
14754.0,DATAGOLD,0.0
14754.0,DATASILVER,0.0
14754.0,SOCIALMEDIAGOLD,0.0
14754.0,SOCIALMEDIA,0.0
13421.0,DATAGOLD,0.0
13421.0,DATASILVER,1.0
13421.0,DATACALL,0.0
4439.0,DATAGOLD,0.0
4439.0,SOCIALMEDIAGOLD,0.0
4439.0,DATACALL,0.0
4528.0,DATAGOLD,0.0
4528.0,DATASILVER,0.0
16306.0,DATASILVER,1.0
16306.0,SOCIALMEDIAGOLD,1.0
16306.0,DATACALL,0.0
16306.0,DATAGOLD,0.0
18582.0,DATACALL,0.0
19568.0,DATAGOLD,0.0
19568.0,DATASILVER,0.0
11249.0,DATAGOLD,0.0
11249.0,DATACALL,0.0
11249.0,DATASILVER,0.0
11249.0,SOCIALMEDIA,0.0
5789.0,SOCIALMEDIA,0.0
5789.0,DATAGOLD,0.0
6192.0,DATAGOLD,0.0
11767.0,SOCIALMEDIA,0.0
5852.0,DATASILVER,0.0
5852.0,DATAGOLD,0.0
